turn 0
loadtime 3000
turntime 1000
rows 112
cols 112
turns 1000
viewradius2 55
attackradius2 5
spawnradius2 1
player_seed 42
ready
turn 1
f 24 94
go
turn 551
h 37 90 0
a 25 99 0
a 39 91 0
a 40 94 0
a 45 90 0
a 45 92 0
a 45 98 0
a 48 88 0
a 54 89 0
f 24 94
go
turn 552
h 37 90 0
a 25 100 0
a 39 90 0
a 40 93 0
a 44 90 0
a 44 98 0
a 46 92 0
a 48 89 0
a 54 88 0
f 24 94
go
turn 553
h 37 90 0
a 24 100 0
a 40 90 0
a 40 94 0
a 44 91 0
a 44 99 0
a 45 92 0
a 47 89 0
a 55 88 0
f 24 94
go
turn 554
h 37 90 0
a 24 99 0
a 40 89 0
a 40 93 0
a 44 90 0
a 44 92 0
a 44 98 0
a 46 89 0
a 55 87 0
f 24 94
go
turn 555
h 37 90 0
a 24 98 0
a 40 90 0
a 41 93 0
a 43 98 0
a 44 91 0
a 45 92 0
a 47 89 0
a 54 87 0
f 24 94
go
turn 556
h 37 90 0
a 23 98 0
a 40 89 0
a 40 93 0
a 43 91 0
a 43 99 0
a 46 92 0
a 48 89 0
a 53 87 0
f 24 94
go
turn 557
h 37 90 0
a 22 98 0
a 40 90 0
a 40 94 0
a 42 99 0
a 43 90 0
a 46 91 0
a 47 89 0
a 53 88 0
f 24 94
go
turn 558
h 37 90 0
a 23 98 0
a 39 90 0
a 40 93 0
a 41 99 0
a 44 90 0
a 46 89 0
a 47 91 0
a 53 89 0
f 24 94
go
turn 559
h 37 90 0
a 23 99 0
a 39 91 0
a 40 92 0
a 41 98 0
a 43 90 0
a 45 89 0
a 46 91 0
a 53 90 0
f 24 94
go
turn 560
h 37 90 0
a 24 99 0
a 38 91 0
a 40 93 0
a 41 97 0
a 44 90 0
a 45 90 0
a 46 90 0
a 54 90 0
f 24 94
f 31 89
go
turn 561
h 37 90 0
a 23 99 0
a 39 91 0
a 40 92 0
a 40 97 0
a 44 91 0
a 45 89 0
a 47 90 0
a 54 91 0
f 24 94
f 55 98
go
turn 562
h 37 90 0
a 23 98 0
a 39 92 0
a 39 97 0
a 40 93 0
a 43 91 0
a 44 89 0
a 47 91 0
a 54 90 0
f 24 94
go
turn 563
h 37 90 0
a 24 98 0
a 38 92 0
a 39 98 0
a 41 93 0
a 43 90 0
a 44 90 0
a 48 91 0
a 54 91 0
f 24 94
f 55 98
go
turn 564
h 37 90 0
a 23 98 0
a 37 92 0
a 38 98 0
a 40 93 0
a 43 91 0
a 44 89 0
a 48 92 0
a 54 92 0
f 24 94
f 31 89
f 55 98
go
turn 565
h 37 90 0
a 22 98 0
a 37 98 0
a 38 92 0
a 39 93 0
a 43 92 0
a 45 89 0
a 47 92 0
a 54 91 0
f 24 94
f 55 98
go
turn 566
h 37 90 0
a 23 98 0
a 38 91 0
a 38 98 0
a 39 92 0
a 44 92 0
a 45 88 0
a 46 92 0
a 53 91 0
f 24 94
f 31 89
f 55 98
go
turn 567
h 37 90 0
a 23 97 0
a 37 98 0
a 38 92 0
a 39 91 0
a 44 91 0
a 46 88 0
a 46 93 0
a 53 90 0
f 24 94
go
turn 568
h 37 90 0
a 22 97 0
a 37 97 0
a 38 91 0
a 40 91 0
a 44 92 0
a 46 89 0
a 46 92 0
a 53 91 0
f 24 94
f 31 89
f 55 98
go
turn 569
h 37 90 0
a 23 97 0
a 37 98 0
a 38 92 0
a 40 90 0
a 43 92 0
a 45 89 0
a 46 93 0
a 53 90 0
f 24 94
go
turn 570
h 37 90 0
a 24 97 0
a 38 93 0
a 38 98 0
a 40 89 0
a 43 93 0
a 45 90 0
a 46 92 0
a 53 89 0
f 24 94
go
turn 571
h 37 90 0
a 24 98 0
a 37 98 0
a 38 92 0
a 40 90 0
a 42 93 0
a 44 90 0
a 47 92 0
a 53 90 0
f 24 94
go
turn 572
h 37 90 0
a 25 98 0
a 36 98 0
a 39 92 0
a 40 91 0
a 41 93 0
a 45 90 0
a 47 93 0
a 54 90 0
f 24 94
go
turn 573
h 37 90 0
a 25 97 0
a 37 98 0
a 39 91 0
a 39 93 0
a 42 93 0
a 45 91 0
a 47 94 0
a 54 91 0
f 24 94
f 55 98
go
turn 574
h 37 90 0
a 24 97 0
a 36 98 0
a 39 90 0
a 40 93 0
a 41 93 0
a 45 92 0
a 47 95 0
a 54 90 0
f 24 94
go
turn 575
h 37 90 0
a 24 98 0
a 36 99 0
a 38 90 0
a 41 93 0
a 42 93 0
a 46 92 0
a 47 94 0
a 53 90 0
f 24 94
f 31 89
go
turn 576
h 37 90 0
a 23 98 0
a 36 98 0
a 39 90 0
a 41 92 0
a 43 93 0
a 46 93 0
a 48 94 0
a 54 90 0
f 24 94
go
turn 577
h 37 90 0
a 23 97 0
a 35 98 0
a 39 91 0
a 41 93 0
a 44 93 0
a 45 93 0
a 47 94 0
a 53 90 0
f 24 94
go
turn 578
h 37 90 0
a 22 97 0
a 35 99 0
a 40 91 0
a 40 93 0
a 44 94 0
a 46 93 0
a 47 95 0
a 54 90 0
f 24 94
go
turn 579
w 14 95
w 14 96
w 15 94
h 37 90 0
a 21 97 0
a 36 99 0
a 40 92 0
a 41 91 0
a 45 94 0
a 46 94 0
a 46 95 0
a 53 90 0
f 24 94
go
turn 580
h 37 90 0
a 21 98 0
a 36 100 0
a 40 93 0
a 42 91 0
a 45 93 0
a 45 94 0
a 47 95 0
a 53 91 0
f 24 94
f 55 98
go
turn 581
h 37 90 0
a 21 99 0
a 36 101 0
a 41 93 0
a 42 90 0
a 45 92 0
a 45 95 0
a 48 95 0
a 54 91 0
f 24 94
f 40 107
f 55 98
go
turn 582
h 37 90 0
a 21 100 0
a 37 101 0
a 40 93 0
a 42 89 0
a 45 94 0
a 46 92 0
a 48 96 0
a 54 92 0
f 24 94
f 40 107
f 55 98
go
turn 583
h 37 90 0
a 21 101 0
a 38 101 0
a 40 94 0
a 42 90 0
a 45 93 0
a 46 93 0
a 47 96 0
a 54 91 0
f 40 107
f 55 98
go
turn 584
h 37 90 0
a 21 102 0
a 39 101 0
a 40 93 0
a 42 91 0
a 44 93 0
a 46 96 0
a 47 93 0
a 53 91 0
f 40 107
f 55 98
go
turn 585
h 37 90 0
a 21 101 0
a 38 101 0
a 40 94 0
a 41 91 0
a 44 92 0
a 46 95 0
a 47 94 0
a 53 90 0
f 40 107
go
turn 586
h 37 90 0
a 22 101 0
a 38 100 0
a 40 93 0
a 41 92 0
a 43 92 0
a 45 95 0
a 46 94 0
a 54 90 0
f 24 94
f 40 107
go
turn 587
h 37 90 0
a 21 101 0
a 37 100 0
a 40 92 0
a 41 93 0
a 43 93 0
a 45 94 0
a 46 95 0
a 53 90 0
go
turn 588
h 37 90 0
a 21 102 0
a 37 101 0
a 40 91 0
a 41 92 0
a 43 92 0
a 44 94 0
a 47 95 0
a 53 91 0
f 40 107
f 55 98
go
turn 589
h 37 90 0
a 22 102 0
a 37 100 0
a 40 90 0
a 41 93 0
a 44 92 0
a 45 94 0
a 47 94 0
a 53 92 0
f 55 98
go
turn 590
w 57 99
h 37 90 0
a 23 102 0
a 38 100 0
a 40 93 0
a 41 90 0
a 43 92 0
a 46 94 0
a 47 95 0
a 53 93 0
f 40 107
f 55 98
go
turn 591
w 58 99
w 59 98
h 37 90 0
a 22 102 0
a 37 100 0
a 40 92 0
a 42 90 0
a 43 93 0
a 45 94 0
a 47 94 0
a 53 94 0
f 55 98
go
turn 592
h 37 90 0
a 22 101 0
a 37 99 0
a 39 92 0
a 42 89 0
a 44 93 0
a 46 94 0
a 47 93 0
a 53 93 0
f 24 94
f 55 98
go
turn 593
h 37 90 0
a 22 100 0
a 38 99 0
a 39 93 0
a 42 90 0
a 43 93 0
a 45 94 0
a 47 92 0
a 54 93 0
f 24 94
f 55 98
go
turn 594
h 37 90 0
a 21 100 0
a 38 93 0
a 38 98 0
a 42 91 0
a 44 93 0
a 44 94 0
a 47 93 0
a 53 93 0
f 24 94
f 55 98
go
turn 595
h 37 90 0
a 21 99 0
a 38 99 0
a 39 93 0
a 42 92 0
a 45 93 0
a 45 94 0
a 46 93 0
a 54 93 0
f 24 94
f 55 98
go
turn 596
w 58 100
w 59 99
w 60 98
h 37 90 0
a 21 98 0
a 38 98 0
a 39 92 0
a 43 92 0
a 45 94 0
a 46 92 0
a 46 94 0
a 54 94 0
f 24 94
f 55 98
go
turn 597
h 37 90 0
a 21 97 0
a 38 99 0
a 39 91 0
a 43 93 0
a 45 93 0
a 47 92 0
a 47 94 0
a 53 94 0
f 24 94
f 55 98
go
turn 598
w 13 95
w 13 96
h 37 90 0
a 20 97 0
a 37 99 0
a 40 91 0
a 43 92 0
a 45 94 0
a 47 93 0
a 47 95 0
a 53 95 0
f 24 94
f 55 98
go
turn 599
w 19 89
w 21 89
w 22 89
w 59 100
w 60 99
h 37 90 0
a 20 96 0
a 37 100 0
a 41 91 0
a 43 93 0
a 45 93 0
a 47 96 0
a 48 93 0
a 54 95 0
f 24 94
f 55 98
go
turn 600
h 37 90 0
a 20 97 0
a 38 100 0
a 40 91 0
a 43 92 0
a 44 93 0
a 47 95 0
a 48 94 0
a 54 94 0
f 24 94
f 40 107
f 55 98
go
turn 601
h 37 90 0
a 20 96 0
a 38 99 0
a 40 90 0
a 44 92 0
a 45 93 0
a 47 96 0
a 48 93 0
a 54 95 0
f 24 94
f 55 98
go
turn 602
h 37 90 0
a 20 97 0
a 38 100 0
a 40 91 0
a 44 93 0
a 45 92 0
a 47 95 0
a 48 92 0
a 53 95 0
f 24 94
f 40 107
f 55 98
go
turn 603
h 37 90 0
a 20 96 0
a 38 99 0
a 40 92 0
a 44 92 0
a 44 94 0
a 47 92 0
a 48 95 0
a 53 96 0
f 24 94
f 55 98
go
turn 604
w 59 101
w 60 100
h 37 90 0
a 20 97 0
a 38 98 0
a 40 93 0
a 44 93 0
a 45 94 0
a 47 91 0
a 48 96 0
a 54 96 0
f 24 94
f 55 98
go
turn 605
h 37 90 0
a 21 97 0
a 38 99 0
a 40 94 0
a 45 93 0
a 45 95 0
a 47 90 0
a 48 95 0
a 53 96 0
f 24 94
f 55 98
go
turn 606
h 37 90 0
a 22 97 0
a 37 99 0
a 40 93 0
a 46 90 0
a 46 93 0
a 46 95 0
a 47 95 0
a 54 96 0
f 24 94
f 55 98
go
turn 607
w 55 104
w 56 104
w 60 101
w 61 99
h 37 90 0
a 22 98 0
a 37 100 0
a 40 94 0
a 45 95 0
a 46 91 0
a 46 94 0
a 48 95 0
a 54 97 0
f 24 94
f 55 98
go
turn 608
h 37 90 0
a 23 98 0
a 38 100 0
a 40 93 0
a 45 94 0
a 46 92 0
a 46 93 0
a 49 95 0
a 53 97 0
f 24 94
f 40 107
f 55 98
go
turn 609
w 55 105
h 37 90 0
a 23 99 0
a 38 101 0
a 39 93 0
a 45 92 0
a 45 95 0
a 46 94 0
a 48 95 0
a 53 98 0
f 24 94
f 40 107
f 55 98
go
turn 610
h 37 90 0
a 24 99 0
a 39 101 0
a 40 93 0
a 45 93 0
a 45 94 0
a 46 95 0
a 48 96 0
a 53 97 0
f 24 94
f 40 107
f 55 98
go
turn 611
h 37 90 0
a 24 98 0
a 39 100 0
a 41 93 0
a 44 93 0
a 45 95 0
a 46 94 0
a 48 97 0
a 53 98 0
f 24 94
f 40 107
f 55 98
go
turn 612
w 54 106
w 55 106
w 56 105
h 37 90 0
a 23 98 0
a 40 100 0
a 41 92 0
a 45 93 0
a 46 95 0
a 47 94 0
a 49 97 0
a 53 99 0
f 24 94
f 40 107
f 55 98
go
turn 613
w 53 107
w 54 107
w 55 107
w 56 106
w 57 106
h 37 90 0
a 24 98 0
a 40 99 0
a 41 91 0
a 45 92 0
a 47 95 0
a 48 94 0
a 48 97 0
a 53 100 0
f 24 94
f 55 98
go
turn 614
h 37 90 0
a 25 98 0
a 40 100 0
a 41 92 0
a 46 92 0
a 47 96 0
a 47 97 0
a 48 93 0
a 52 100 0
f 24 94
f 40 107
f 55 98
go
turn 615
h 37 90 0
a 24 98 0
a 39 100 0
a 41 93 0
a 46 93 0
a 46 97 0
a 48 94 0
a 48 96 0
a 53 100 0
f 24 94
f 40 107
f 55 98
go
turn 616
w 52 108
w 53 108
w 54 108
w 55 108
w 56 107
w 57 107
h 37 90 0
a 25 98 0
a 39 101 0
a 40 93 0
a 46 94 0
a 46 98 0
a 48 93 0
a 48 95 0
a 53 101 0
f 24 94
f 40 107
f 55 98
f 60 103
go
turn 617
w 56 108
w 58 107
w 61 100
h 37 90 0
a 25 97 0
a 39 100 0
a 40 94 0
a 45 98 0
a 47 94 0
a 48 92 0
a 48 96 0
a 54 101 0
f 24 94
f 40 107
f 55 98
f 60 103
go
turn 618
w 25 89
w 26 89
w 27 89
h 37 90 0
a 25 96 0
a 39 99 0
a 40 93 0
a 44 98 0
a 46 94 0
a 47 92 0
a 48 95 0
a 54 100 0
f 24 94
f 55 98
f 60 103
go
turn 619
w 62 98
w 62 99
w 62 100
w 62 101
h 37 90 0
a 25 97 0
a 40 94 0
a 40 99 0
a 44 99 0
a 45 94 0
a 48 92 0
a 49 95 0
a 55 100 0
f 24 94
f 55 98
f 60 103
go
turn 620
h 37 90 0
a 25 98 0
a 39 99 0
a 40 93 0
a 43 99 0
a 45 93 0
a 48 91 0
a 48 95 0
a 54 100 0
f 24 94
f 55 98
f 60 103
go
turn 621
h 37 90 0
a 25 99 0
a 39 93 0
a 39 100 0
a 44 99 0
a 45 94 0
a 47 91 0
a 49 95 0
a 55 100 0
f 24 94
f 40 107
f 55 98
f 60 103
go
turn 622
w 57 108
w 59 107
h 37 90 0
a 25 100 0
a 39 92 0
a 40 100 0
a 45 95 0
a 45 99 0
a 47 92 0
a 48 95 0
a 55 101 0
f 24 94
f 40 107
f 55 98
f 60 103
go
turn 623
w 53 109
w 54 109
w 55 109
w 56 109
w 57 109
w 58 108
w 59 108
w 60 107
w 61 106
h 37 90 0
a 25 99 0
a 39 91 0
a 41 100 0
a 44 99 0
a 45 96 0
a 46 92 0
a 47 95 0
a 55 102 0
f 24 94
f 40 107
f 55 98
f 60 103
go
turn 624
h 37 90 0
a 25 98 0
a 39 92 0
a 41 101 0
a 44 100 0
a 45 92 0
a 46 96 0
a 48 95 0
a 55 101 0
f 24 94
f 40 107
f 55 98
f 60 103
go
turn 625
w 63 99
w 63 100
h 37 90 0
a 24 98 0
a 39 91 0
a 42 101 0
a 43 100 0
a 45 91 0
a 46 95 0
a 49 95 0
a 56 101 0
f 24 94
f 40 107
f 55 98
f 60 103
go
turn 626
w 63 98
h 37 90 0
a 23 98 0
a 38 91 0
a 41 101 0
a 42 100 0
a 44 91 0
a 46 96 0
a 48 95 0
a 56 100 0
f 24 94
f 31 89
f 40 107
f 55 98
f 60 103
go
turn 627
h 37 90 0
a 23 99 0
a 38 90 0
a 41 100 0
a 42 101 0
a 44 92 0
a 46 97 0
a 49 95 0
a 56 99 0
f 24 94
f 31 89
f 40 107
f 55 98
f 60 103
go
turn 628
h 37 90 0
a 23 100 0
a 38 91 0
a 41 101 0
a 43 101 0
a 45 92 0
a 47 97 0
a 48 95 0
a 56 100 0
f 24 94
f 31 89
f 40 107
f 55 98
f 60 103
go
turn 629
h 37 90 0
a 24 100 0
a 37 91 0
a 42 101 0
a 43 100 0
a 44 92 0
a 46 97 0
a 49 95 0
a 56 99 0
f 24 94
f 31 89
f 40 107
f 55 98
f 60 103
go
turn 630
h 37 90 0
a 25 100 0
a 37 90 0
a 42 102 0
a 43 101 0
a 45 92 0
a 46 98 0
a 48 95 0
a 56 98 0
f 24 94
f 31 89
f 40 107
f 60 103
go
turn 631
h 37 90 0
a 26 100 0
a 37 90 0
a 37 91 0
a 42 101 0
a 43 100 0
a 44 92 0
a 45 98 0
a 48 94 0
a 55 98 0
f 24 94
f 31 89
f 40 107
f 60 103
go
turn 632
h 37 90 0
a 25 100 0
a 37 90 0
a 38 90 0
a 42 102 0
a 43 101 0
a 44 93 0
a 44 98 0
a 48 95 0
a 55 99 0
f 23 93
f 24 94
f 31 89
f 40 107
f 60 103
go
turn 633
h 37 90 0
a 24 100 0
a 37 91 0
a 39 90 0
a 42 101 0
a 43 93 0
a 44 97 0
a 44 101 0
a 47 95 0
a 55 98 0
f 23 93
f 24 94
f 31 89
f 40 107
f 60 103
go
turn 634
h 37 90 0
a 25 100 0
a 37 90 0
a 40 90 0
a 42 100 0
a 43 92 0
a 43 97 0
a 44 100 0
a 47 94 0
a 54 98 0
f 23 93
f 24 94
f 31 89
f 40 107
go
turn 635
h 37 90 0
a 24 100 0
a 37 91 0
a 39 90 0
a 42 99 0
a 43 98 0
a 44 92 0
a 45 100 0
a 48 94 0
a 55 98 0
f 23 93
f 24 94
f 31 89
f 60 103
go
turn 636
h 37 90 0
a 24 99 0
a 38 91 0
a 39 91 0
a 43 99 0
a 44 91 0
a 44 98 0
a 45 99 0
a 47 94 0
a 56 98 0
f 23 93
f 24 94
f 31 89
f 60 103
go
turn 637
h 37 90 0
a 24 100 0
a 38 90 0
a 38 91 0
a 43 100 0
a 44 92 0
a 45 98 0
a 45 100 0
a 48 94 0
a 56 99 0
f 23 93
f 24 94
f 31 89
f 60 103
go
turn 638
h 37 90 0
a 25 100 0
a 37 90 0
a 39 91 0
a 44 91 0
a 44 100 0
a 45 97 0
a 45 99 0
a 48 95 0
a 55 99 0
f 23 93
f 24 94
f 31 89
f 60 103
go
turn 639
h 37 90 0
a 25 99 0
a 38 90 0
a 38 91 0
a 44 99 0
a 45 91 0
a 45 100 0
a 46 97 0
a 48 94 0
a 54 99 0
f 23 93
f 24 94
f 31 89
f 60 103
go
turn 640
h 37 90 0
a 25 100 0
a 38 91 0
a 38 92 0
a 44 91 0
a 44 98 0
a 45 99 0
a 47 97 0
a 48 93 0
a 54 100 0
f 23 93
f 24 94
f 31 89
f 60 103
go
turn 641
h 37 90 0
a 26 100 0
a 37 91 0
a 38 91 0
a 44 99 0
a 45 91 0
a 45 98 0
a 48 97 0
a 49 93 0
a 53 100 0
f 24 94
f 31 89
go
turn 642
h 37 90 0
a 26 99 0
a 38 90 0
a 38 91 0
a 44 98 0
a 45 92 0
a 45 99 0
a 48 96 0
a 49 92 0
a 53 99 0
f 23 93
f 24 94
f 31 89
go
turn 643
h 37 90 0
a 25 99 0
a 37 91 0
a 38 89 0
a 43 98 0
a 45 98 0
a 46 92 0
a 48 95 0
a 49 91 0
a 53 98 0
f 23 93
f 24 94
f 31 89
go
turn 644
h 37 90 0
a 25 98 0
a 38 90 0
a 38 91 0
a 44 98 0
a 45 97 0
a 47 92 0
a 47 95 0
a 48 91 0
a 52 98 0
f 23 93
f 24 94
f 31 89
go
turn 645
h 37 90 0
a 26 98 0
a 39 90 0
a 39 91 0
a 44 97 0
a 46 97 0
a 47 93 0
a 48 90 0
a 48 95 0
a 52 99 0
f 23 93
f 24 94
go
turn 646
h 37 90 0
a 26 99 0
a 38 91 0
a 40 90 0
a 45 97 0
a 47 90 0
a 47 95 0
a 47 97 0
a 48 93 0
a 53 99 0
f 23 93
f 24 94
f 31 89
go
turn 647
h 37 90 0
a 27 99 0
a 38 90 0
a 41 90 0
a 45 96 0
a 47 91 0
a 47 96 0
a 48 92 0
a 48 97 0
a 54 99 0
f 23 93
f 24 94
f 31 89
f 60 103
go
turn 648
h 37 90 0
a 27 98 0
a 38 89 0
a 40 90 0
a 45 95 0
a 46 91 0
a 47 92 0
a 47 95 0
a 48 96 0
a 54 100 0
f 23 93
f 24 94
f 31 89
f 60 103
go
turn 649
h 37 90 0
a 27 97 0
a 38 90 0
a 39 90 0
a 45 96 0
a 47 91 0
a 47 96 0
a 48 92 0
a 48 95 0
a 55 100 0
f 23 93
f 24 94
f 31 89
f 60 103
go
turn 650
h 37 90 0
a 27 98 0
a 39 90 0
a 39 91 0
a 45 97 0
a 47 90 0
a 47 95 0
a 48 91 0
a 49 95 0
a 56 100 0
f 23 93
f 24 94
f 60 103
go
turn 651
w 64 98
w 64 99
w 64 100
w 64 101
h 37 90 0
a 27 97 0
a 38 91 0
a 40 90 0
a 46 90 0
a 46 97 0
a 47 91 0
a 47 94 0
a 48 95 0
a 57 100 0
f 23 93
f 24 94
f 31 89
f 60 103
go
turn 652
w 61 107
h 37 90 0
a 27 98 0
a 38 90 0
a 39 90 0
a 45 97 0
a 46 91 0
a 47 95 0
a 48 91 0
a 48 96 0
a 57 101 0
f 23 93
f 24 94
f 31 89
f 60 103
go
turn 653
w 58 109
w 60 108
w 61 108
w 62 107
w 63 106
h 37 90 0
a 27 97 0
a 38 89 0
a 40 90 0
a 45 98 0
a 46 95 0
a 47 91 0
a 48 92 0
a 48 95 0
a 57 102 0
f 23 93
f 24 94
f 31 89
f 60 103
go
turn 654
w 60 109
w 62 108
w 63 107
w 65 100
h 37 90 0
a 27 98 0
a 38 90 0
a 40 89 0
a 46 91 0
a 46 98 0
a 47 95 0
a 48 94 0
a 49 92 0
a 58 102 0
f 23 93
f 24 94
f 31 89
f 60 103
go
turn 655
w 65 99
h 37 90 0
a 27 99 0
a 38 91 0
a 40 90 0
a 46 95 0
a 46 97 0
a 47 91 0
a 48 93 0
a 49 93 0
a 58 101 0
f 23 93
f 24 94
f 31 89
f 60 103
go
turn 656
h 37 90 0
a 26 99 0
a 38 90 0
a 39 90 0
a 45 95 0
a 46 96 0
a 47 90 0
a 48 92 0
a 49 92 0
a 58 102 0
f 23 93
f 24 94
f 31 89
f 60 103
go
turn 657
h 37 90 0
a 25 99 0
a 38 91 0
a 39 91 0
a 45 96 0
a 46 90 0
a 46 95 0
a 49 91 0
a 49 92 0
a 57 102 0
f 23 93
f 24 94
f 31 89
f 60 103
go
turn 658
w 55 110
w 56 110
h 37 90 0
a 25 100 0
a 37 91 0
a 39 90 0
a 45 95 0
a 46 96 0
a 47 90 0
a 48 91 0
a 49 91 0
a 57 103 0
f 23 93
f 24 94
f 31 89
f 60 103
go
turn 659
w 52 109
w 54 110
w 55 111
w 62 109
w 63 108
h 37 90 0
a 26 100 0
a 37 90 0
a 40 90 0
a 45 96 0
a 46 95 0
a 47 91 0
a 49 91 0
a 49 92 0
a 57 104 0
f 24 94
f 31 89
f 60 103
go
turn 660
h 37 90 0
a 27 100 0
a 37 91 0
a 39 90 0
a 45 95 0
a 47 92 0
a 47 95 0
a 48 91 0
a 49 93 0
a 57 103 0
f 24 94
f 31 89
f 60 103
go
turn 661
h 37 90 0
a 28 100 0
a 37 90 0
a 39 91 0
a 46 95 0
a 47 91 0
a 48 93 0
a 48 95 0
a 49 91 0
a 57 102 0
f 24 94
f 31 89
f 60 103
go
turn 662
h 37 90 0
a 29 100 0
a 38 90 0
a 39 92 0
a 46 94 0
a 47 90 0
a 48 91 0
a 48 92 0
a 48 94 0
a 57 103 0
f 31 89
f 60 103
go
turn 663
h 37 90 0
a 29 101 0
a 38 89 0
a 39 93 0
a 46 90 0
a 47 92 0
a 47 94 0
a 48 93 0
a 49 91 0
a 56 103 0
f 31 89
f 60 103
go
turn 664
h 37 90 0
a 30 101 0
a 38 90 0
a 38 93 0
a 45 90 0
a 46 92 0
a 46 94 0
a 48 92 0
a 49 92 0
a 56 102 0
f 31 89
f 60 103
go
turn 665
h 37 90 0
a 30 100 0
a 37 90 0
a 38 92 0
a 45 89 0
a 45 94 0
a 47 92 0
a 49 91 0
a 49 92 0
a 57 102 0
f 31 89
f 60 103
go
turn 666
h 37 90 0
a 30 101 0
a 38 90 0
a 39 92 0
a 45 88 0
a 45 95 0
a 47 93 0
a 48 91 0
a 49 93 0
a 57 103 0
f 31 89
f 60 103
go
turn 667
w 64 107
h 37 90 0
a 31 101 0
a 38 91 0
a 40 92 0
a 44 88 0
a 45 94 0
a 47 94 0
a 48 90 0
a 48 93 0
a 58 103 0
f 31 89
f 60 103
go
turn 668
w 64 108
w 65 106
h 37 90 0
a 32 101 0
a 37 91 0
a 39 92 0
a 44 89 0
a 45 93 0
a 47 93 0
a 48 89 0
a 48 92 0
a 58 104 0
f 31 89
f 60 103
go
turn 669
h 37 90 0
a 32 100 0
a 38 91 0
a 39 91 0
a 44 88 0
a 45 92 0
a 46 93 0
a 48 90 0
a 48 91 0
a 57 104 0
f 31 89
f 60 103
go
turn 670
h 37 90 0
a 33 100 0
a 38 92 0
a 40 91 0
a 45 88 0
a 45 93 0
a 46 92 0
a 47 90 0
a 49 91 0
a 57 103 0
f 60 103
go
turn 671
h 37 90 0
a 33 99 0
a 37 92 0
a 40 92 0
a 46 88 0
a 46 90 0
a 46 91 0
a 46 93 0
a 49 92 0
a 57 104 0
f 31 89
f 60 103
go
turn 672
w 51 109
w 54 111
w 55 0
h 37 90 0
a 33 100 0
a 37 91 0
a 39 92 0
a 45 88 0
a 45 91 0
a 46 89 0
a 46 92 0
a 49 93 0
a 57 105 0
f 31 89
f 60 103
go
turn 673
w 64 109
w 65 107
h 37 90 0
a 34 100 0
a 37 90 0
a 39 91 0
a 45 89 0
a 45 92 0
a 46 88 0
a 46 91 0
a 49 92 0
a 58 105 0
f 31 89
f 60 103
go
turn 674
h 37 90 0
a 33 100 0
a 38 90 0
a 39 92 0
a 46 89 0
a 46 92 0
a 47 88 0
a 47 91 0
a 49 91 0
a 58 104 0
f 31 89
f 60 103
go
turn 675
h 37 90 0
a 34 100 0
a 38 89 0
a 38 92 0
a 45 89 0
a 46 93 0
a 47 89 0
a 47 92 0
a 49 92 0
a 57 104 0
f 31 89
f 60 103
go
turn 676
h 37 90 0
a 35 100 0
a 37 92 0
a 38 90 0
a 45 88 0
a 46 89 0
a 46 92 0
a 48 92 0
a 49 93 0
a 57 103 0
f 31 89
f 60 103
go
turn 677
h 37 90 0
a 35 99 0
a 37 93 0
a 39 90 0
a 44 88 0
a 45 89 0
a 46 91 0
a 48 93 0
a 49 92 0
a 57 104 0
f 31 89
f 60 103
go
turn 678
h 37 90 0
a 35 100 0
a 37 92 0
a 39 91 0
a 44 89 0
a 45 90 0
a 46 90 0
a 48 94 0
a 49 91 0
a 57 105 0
f 31 89
f 60 103
go
turn 679
h 37 90 0
a 35 99 0
a 37 91 0
a 40 91 0
a 44 90 0
a 45 89 0
a 45 90 0
a 48 93 0
a 49 92 0
a 57 104 0
f 31 89
f 60 103
go
turn 680
h 37 90 0
a 35 100 0
a 38 91 0
a 40 92 0
a 44 89 0
a 45 91 0
a 46 89 0
a 48 92 0
a 49 93 0
a 57 105 0
f 31 89
f 60 103
go
turn 681
h 37 90 0
a 35 101 0
a 39 91 0
a 40 93 0
a 45 89 0
a 45 90 0
a 47 89 0
a 48 93 0
a 49 92 0
a 58 105 0
f 60 103
go
turn 682
h 37 90 0
a 35 100 0
a 39 93 0
a 40 91 0
a 45 88 0
a 45 91 0
a 46 89 0
a 47 93 0
a 48 92 0
a 57 105 0
f 60 103
go
turn 683
h 37 90 0
a 35 101 0
a 39 92 0
a 40 92 0
a 45 87 0
a 45 90 0
a 46 93 0
a 47 89 0
a 48 93 0
a 57 104 0
f 60 103
go
turn 684
h 37 90 0
a 35 100 0
a 39 92 0
a 39 93 0
a 45 86 0
a 45 93 0
a 46 90 0
a 47 90 0
a 47 93 0
a 57 103 0
f 60 103
go
turn 685
h 37 90 0
a 35 101 0
a 38 93 0
a 39 93 0
a 44 93 0
a 46 86 0
a 46 91 0
a 47 91 0
a 47 92 0
a 56 103 0
f 60 103
go
turn 686
h 37 90 0
a 35 100 0
a 39 93 0
a 40 93 0
a 43 93 0
a 46 85 0
a 47 91 0
a 47 92 0
a 47 93 0
a 56 102 0
f 60 103
go
turn 687
h 37 90 0
a 34 100 0
a 39 92 0
a 40 92 0
a 42 93 0
a 45 85 0
a 46 92 0
a 46 93 0
a 47 92 0
a 55 102 0
f 60 103
go
turn 688
h 37 90 0
a 34 99 0
a 38 92 0
a 40 93 0
a 43 93 0
a 44 85 0
a 45 92 0
